date,code,open,high,low,close,volume,amount,adjustflag,turn,tradestatus,pctChg,peTTM,psTTM,pcfNcfTTM,pbMRQ,isST
2021-01-28,sh.601800,6.7730428800,6.7730428800,6.6682560000,6.6873081600,27553352,194041965.7900,2,0.234600,1,-1.680700,6.757297,0.192647,10.786537,0.558600,0
2021-01-29,sh.601800,6.7063603200,6.7158864000,6.5253648000,6.5634691200,27612490,191614645.9300,2,0.235100,1,-1.851900,6.632162,0.189080,10.586786,0.548256,0
2021-02-01,sh.601800,6.5825212800,6.6110995200,6.5253648000,6.5634691200,16690015,114893760.6000,2,0.142100,1,0.000000,6.632162,0.189080,10.586786,0.548256,0
2021-02-02,sh.601800,6.5634691200,6.6682560000,6.5634691200,6.5825212800,15245499,105492232.0300,2,0.129800,1,0.290300,6.651413,0.189629,10.617517,0.549847,0
2021-02-03,sh.601800,6.5825212800,6.5920473600,6.4110518400,6.4301040000,21656990,147121272.4300,2,0.184400,1,-2.315500,6.497401,0.185238,10.371670,0.537116,0
2021-02-04,sh.601800,6.4110518400,6.4110518400,6.1919520000,6.2395824000,27581582,181705097.2100,2,0.234800,1,-2.963000,6.304885,0.179749,10.064361,0.521201,0
2021-02-05,sh.601800,6.2205302400,6.3062649600,6.2110041600,6.2300563200,15024731,98478907.0000,2,0.127900,1,-0.152700,6.295259,0.179475,10.048996,0.520405,0
2021-02-08,sh.601800,6.2395824000,6.3253171200,6.2205302400,6.2776867200,12635297,83349343.3100,2,0.107600,1,0.764500,6.343388,0.180847,10.125823,0.524384,0
2021-02-09,sh.601800,6.2776867200,6.3729475200,6.2681606400,6.3443692800,12523133,83278418.3600,2,0.106600,1,1.062200,6.410769,0.182768,10.233381,0.529954,0
2021-02-10,sh.601800,6.3443692800,6.3824736000,6.3157910400,6.3443692800,12599728,84039837.7200,2,0.107300,1,0.000000,6.410769,0.182768,10.233381,0.529954,0
2021-02-18,sh.601800,6.4491561600,6.5063126400,6.4110518400,6.4682083200,19070863,129448704.2200,2,0.162300,1,1.952000,6.535904,0.186336,10.433132,0.540298,0
2021-02-19,sh.601800,6.4586822400,6.7063603200,6.4491561600,6.6777820800,35677243,247867393.9300,2,0.303700,1,3.240100,6.747671,0.192373,10.771172,0.557804,0
2021-02-22,sh.601800,6.7158864000,6.8587776000,6.6682560000,6.7063603200,46730985,331607964.4100,2,0.397800,1,0.428000,6.776548,0.193196,10.817268,0.560192,0
2021-02-23,sh.601800,6.6968342400,6.7539907200,6.5825212800,6.6015734400,25799410,180392428.8500,2,0.219600,1,-1.562500,6.670665,0.190178,10.648248,0.551439,0
2021-02-24,sh.601800,6.6110995200,6.6492038400,6.4967865600,6.5920473600,23794921,164355051.3400,2,0.202600,1,-0.144300,6.661039,0.189903,10.632883,0.550643,0
2021-02-25,sh.601800,6.6682560000,6.8397254400,6.6301516800,6.7920950400,48579309,345158139.9900,2,0.413500,1,3.034700,6.863180,0.195666,10.955557,0.567353,0
2021-02-26,sh.601800,6.6777820800,6.7539907200,6.6110995200,6.6777820800,32987845,231406331.5800,2,0.280800,1,-1.683000,6.747671,0.192373,10.771172,0.557804,0
2021-03-01,sh.601800,6.7158864000,6.7444646400,6.6587299200,6.7158864000,20107303,141300207.4700,2,0.171200,1,0.570600,6.786174,0.193471,10.832633,0.560987,0
2021-03-02,sh.601800,6.7254124800,6.7254124800,6.6206256000,6.6396777600,17507943,122520313.2800,2,0.149000,1,-1.134800,6.709168,0.191275,10.709710,0.554622,0
2021-03-03,sh.601800,6.6396777600,6.7158864000,6.6206256000,6.7158864000,15045001,105588509.9900,2,0.128100,1,1.147800,6.786174,0.193471,10.832633,0.560987,0
2021-03-04,sh.601800,6.6873081600,6.7825689600,6.6777820800,6.7063603200,18672482,131640118.5500,2,0.159000,1,-0.141800,6.776548,0.193196,10.817268,0.560192,0
2021-03-05,sh.601800,6.6873081600,6.8111472000,6.6587299200,6.7539907200,22806690,161511969.4000,2,0.194100,1,0.710200,6.824677,0.194568,10.894095,0.564170,0
2021-03-08,sh.601800,6.7539907200,6.7825689600,6.6682560000,6.6682560000,20408200,144068956.3000,2,0.173700,1,-1.269400,6.738045,0.192099,10.755806,0.557009,0
2021-03-09,sh.601800,6.6777820800,6.7539907200,6.5444169600,6.6968342400,25629850,179586447.7500,2,0.218200,1,0.428600,6.766922,0.192922,10.801902,0.559396,0
2021-03-10,sh.601800,6.6968342400,6.7158864000,6.5729952000,6.5729952000,20068623,139688038.0200,2,0.170800,1,-1.849200,6.641787,0.189354,10.602152,0.549051,0
2021-03-11,sh.601800,6.5825212800,6.6396777600,6.5729952000,6.6301516800,15419530,107076599.1600,2,0.131300,1,0.869600,6.699542,0.191001,10.694344,0.553826,0
2021-03-12,sh.601800,6.6396777600,6.8873558400,6.6015734400,6.8016211200,48133715,342123756.7000,2,0.409700,1,2.586200,6.872806,0.195941,10.970922,0.568149,0
2021-03-15,sh.601800,6.7635168000,6.9254601600,6.7444646400,6.8587776000,42760602,307901878.2200,2,0.364000,1,0.840300,6.930561,0.197587,11.063115,0.572923,0
2021-03-16,sh.601800,6.8968819200,6.9349862400,6.8016211200,6.8873558400,24951800,180303698.7000,2,0.212400,1,0.416700,6.959438,0.198410,11.109211,0.575310,0
2021-03-17,sh.601800,6.8778297600,6.9730905600,6.8206732800,6.9064080000,23594211,170567125.5400,2,0.200800,1,0.276600,6.978690,0.198959,11.139942,0.576902,0
2021-03-18,sh.601800,6.8683036800,6.9445123200,6.8492515200,6.8492515200,20699425,149810131.4100,2,0.176200,1,-0.827600,6.920935,0.197313,11.047749,0.572128,0
2021-03-19,sh.601800,6.8111472000,6.9064080000,6.7444646400,6.7920950400,23924546,171296907.3100,2,0.203700,1,-0.834500,6.863180,0.195666,10.955557,0.567353,0
2021-03-22,sh.601800,6.7635168000,6.9254601600,6.7444646400,6.8492515200,23755801,170713107.7900,2,0.202200,1,0.841500,6.920935,0.197313,11.047749,0.572128,0
2021-03-23,sh.601800,6.8492515200,6.8492515200,6.7539907200,6.8111472000,19999818,142635053.2000,2,0.170300,1,-0.556300,6.882432,0.196215,10.986288,0.568945,0
2021-03-24,sh.601800,6.7825689600,6.8016211200,6.6682560000,6.6968342400,19935913,140755158.3800,2,0.169700,1,-1.678300,6.766922,0.192922,10.801902,0.559396,0
2021-03-25,sh.601800,6.6968342400,6.7635168000,6.6492038400,6.6492038400,17640626,123980120.0500,2,0.150200,1,-0.711200,6.718794,0.191550,10.725075,0.555417,0
2021-03-26,sh.601800,6.6492038400,6.7063603200,6.6301516800,6.6492038400,20019007,140003443.7400,2,0.170400,1,0.000000,6.718794,0.191550,10.725075,0.555417,0
2021-03-29,sh.601800,6.6873081600,6.6873081600,6.6301516800,6.6396777600,17327601,121002940.0900,2,0.147500,1,-0.143300,6.709168,0.191275,10.709710,0.554622,0
2021-03-30,sh.601800,6.6301516800,6.6492038400,6.5348908800,6.5634691200,22381630,154569346.2300,2,0.190500,1,-1.147800,6.632162,0.189080,10.586786,0.548256,0
2021-03-31,sh.601800,6.5634691200,6.8397254400,6.5444169600,6.7730428800,50853095,359127810.7200,2,0.432900,1,3.193000,7.092320,0.183143,190.559802,0.544388,0
2021-04-01,sh.601800,6.7349385600,6.9064080000,6.7254124800,6.8968819200,51119995,367115330.3800,2,0.435200,1,1.828400,7.221996,0.186492,194.044017,0.554341,0
2021-04-02,sh.601800,6.8778297600,6.8968819200,6.7825689600,6.7920950400,24915565,178226175.4400,2,0.212100,1,-1.519300,7.112270,0.183658,191.095835,0.545919,0
2021-04-06,sh.601800,6.8016211200,6.8492515200,6.7635168000,6.8016211200,17701200,126508959.0000,2,0.150700,1,0.140300,7.122245,0.183916,191.363851,0.546685,0
2021-04-07,sh.601800,6.8016211200,6.8301993600,6.7444646400,6.7730428800,21848922,155388876.6200,2,0.186000,1,-0.420200,7.092320,0.183143,190.559802,0.544388,0
2021-04-08,sh.601800,6.7730428800,6.7730428800,6.6682560000,6.6682560000,22187630,156016624.2600,2,0.188900,1,-1.547100,6.982593,0.180310,187.611619,0.535965,0
2021-04-09,sh.601800,6.6682560000,6.6873081600,6.5920473600,6.6206256000,20121100,139929456.9900,2,0.171300,1,-0.714300,6.932717,0.179022,186.271536,0.532137,0
2021-04-12,sh.601800,6.6110995200,6.6587299200,6.5825212800,6.6015734400,18622365,129416875.5400,2,0.158500,1,-0.287800,6.912767,0.178507,185.735503,0.530606,0
2021-04-13,sh.601800,6.6110995200,6.6110995200,6.5253648000,6.5253648000,18488834,127150589.5600,2,0.157400,1,-1.154400,6.832966,0.176446,183.591370,0.524480,0
2021-04-14,sh.601800,6.5158387200,6.5444169600,6.4301040000,6.4872604800,25699692,174965486.6200,2,0.218800,1,-0.583900,6.793066,0.175416,182.519304,0.521418,0
2021-04-15,sh.601800,6.4682083200,6.4777344000,6.4396300800,6.4682083200,13183659,89310446.0800,2,0.112200,1,-0.293700,6.773115,0.174901,181.983270,0.519886,0
2021-04-16,sh.601800,6.4777344000,6.5348908800,6.4586822400,6.5158387200,13970046,95343848.4500,2,0.118900,1,0.736400,6.822991,0.176188,183.323353,0.523715,0
2021-04-19,sh.601800,6.5253648000,6.5825212800,6.5063126400,6.5729952000,16455178,113246068.3400,2,0.140100,1,0.877200,6.882842,0.177734,184.931453,0.528309,0
2021-04-20,sh.601800,6.5634691200,6.5634691200,6.4872604800,6.4967865600,15130981,103553518.7400,2,0.128800,1,-1.159400,6.803041,0.175673,182.787320,0.522183,0
2021-04-21,sh.601800,6.4967865600,6.4967865600,6.4491561600,6.4586822400,9889666,67114872.3100,2,0.084200,1,-0.586500,6.763140,0.174643,181.715254,0.519121,0
2021-04-22,sh.601800,6.4777344000,6.4967865600,6.4491561600,6.4586822400,8881233,60320545.7400,2,0.075600,1,0.000000,6.763140,0.174643,181.715254,0.519121,0
2021-04-23,sh.601800,6.4491561600,6.4967865600,6.4015257600,6.4110518400,12765811,86242047.0400,2,0.108700,1,-0.737500,6.713264,0.173355,180.375171,0.515292,0
2021-04-26,sh.601800,6.3919996800,6.4301040000,6.3634214400,6.3634214400,12080301,81122168.2400,2,0.102800,1,-0.742900,6.663389,0.172067,179.035088,0.511464,0
2021-04-27,sh.601800,6.3824736000,6.4682083200,6.3634214400,6.4301040000,13914306,93692851.0500,2,0.118400,1,1.047900,6.733215,0.173870,180.911204,0.516824,0
2021-04-28,sh.601800,6.4396300800,6.5063126400,6.4110518400,6.4682083200,14624394,99502735.5500,2,0.124500,1,0.592600,6.773115,0.174901,181.983270,0.519886,0
2021-04-29,sh.601800,6.4872604800,6.5634691200,6.4491561600,6.5158387200,15045815,102908210.6900,2,0.128100,1,0.736400,6.822991,0.176188,183.323353,0.523715,0
2021-04-30,sh.601800,6.5348908800,6.5634691200,6.4205779200,6.4491561600,13681200,93005403.0000,2,0.116500,1,-1.023400,6.014197,0.160010,-9.197252,0.503484,0
2021-05-06,sh.601800,6.4491561600,6.5253648000,6.4491561600,6.4872604800,12933336,88204406.2900,2,0.110100,1,0.590800,6.049731,0.160956,-9.251594,0.506459,0
2021-05-07,sh.601800,6.4967865600,6.5825212800,6.4872604800,6.5348908800,17626345,120983437.8100,2,0.150000,1,0.734200,6.094149,0.162138,-9.319520,0.510177,0
2021-05-10,sh.601800,6.5444169600,6.5729952000,6.4491561600,6.4777344000,14812490,100904701.0800,2,0.126100,1,-0.874600,6.040847,0.160719,-9.238008,0.505715,0
2021-05-11,sh.601800,6.4682083200,6.5253648000,6.4396300800,6.5253648000,13030418,88708917.1200,2,0.110900,1,0.735300,6.085265,0.161901,-9.305935,0.509434,0
2021-05-12,sh.601800,6.5063126400,6.5253648000,6.4777344000,6.5063126400,9605091,65488275.5400,2,0.081800,1,-0.292000,6.067498,0.161429,-9.278764,0.507946,0
2021-05-13,sh.601800,6.4872604800,6.5253648000,6.4682083200,6.4967865600,12002402,81884395.6100,2,0.102200,1,-0.146400,6.058615,0.161192,-9.265179,0.507203,0
2021-05-14,sh.601800,6.4967865600,6.5539430400,6.4777344000,6.5539430400,17131380,117392997.4400,2,0.145800,1,0.879800,6.111916,0.162610,-9.346691,0.511665,0
2021-05-17,sh.601800,6.5539430400,6.5729952000,6.5158387200,6.5444169600,14506813,99734523.2800,2,0.123500,1,-0.145300,6.103033,0.162374,-9.333105,0.510921,0
2021-05-18,sh.601800,6.5444169600,6.5539430400,6.4967865600,6.5253648000,10333228,70683577.4400,2,0.088000,1,-0.291100,6.085265,0.161901,-9.305935,0.509434,0
2021-05-19,sh.601800,6.5158387200,6.5158387200,6.4491561600,6.4586822400,14651247,99476599.1900,2,0.124700,1,-1.021900,6.023080,0.160247,-9.210838,0.504228,0
2021-05-20,sh.601800,6.4396300800,6.4682083200,6.4110518400,6.4491561600,11598666,78375366.0600,2,0.098700,1,-0.147500,6.014197,0.160010,-9.197252,0.503484,0
2021-05-21,sh.601800,6.4491561600,6.4777344000,6.4491561600,6.4491561600,8166502,55383462.5400,2,0.069500,1,0.000000,6.014197,0.160010,-9.197252,0.503484,0
2021-05-24,sh.601800,6.4586822400,6.4682083200,6.4396300800,6.4396300800,9870511,66828462.3600,2,0.084000,1,-0.147700,6.005313,0.159774,-9.183667,0.502740,0
2021-05-25,sh.601800,6.4586822400,6.5063126400,6.4110518400,6.4967865600,21078396,143258815.3800,2,0.179400,1,0.887600,6.058615,0.161192,-9.265179,0.507203,0
2021-05-26,sh.601800,6.4967865600,6.5539430400,6.4777344000,6.5348908800,19224348,131573724.2600,2,0.163600,1,0.586500,6.094149,0.162138,-9.319520,0.510177,0
2021-05-27,sh.601800,6.5253648000,6.5444169600,6.5063126400,6.5253648000,12622292,86383434.2100,2,0.107400,1,-0.145800,6.085265,0.161901,-9.305935,0.509434,0
2021-05-28,sh.601800,6.5348908800,6.5444169600,6.4682083200,6.4777344000,14845939,101271954.1500,2,0.126400,1,-0.729900,6.040847,0.160719,-9.238008,0.505715,0
2021-05-31,sh.601800,6.4777344000,6.4777344000,6.4396300800,6.4491561600,11629132,78759496.2100,2,0.099000,1,-0.441200,6.014197,0.160010,-9.197252,0.503484,0
2021-06-01,sh.601800,6.4491561600,6.4586822400,6.4301040000,6.4491561600,14150027,95663661.5900,2,0.120500,1,0.000000,6.014197,0.160010,-9.197252,0.503484,0
2021-06-02,sh.601800,6.4586822400,6.4586822400,6.4015257600,6.4110518400,15891920,107068171.8100,2,0.135300,1,-0.590800,5.978662,0.159065,-9.142911,0.500509,0
2021-06-03,sh.601800,6.4205779200,6.4396300800,6.4015257600,6.4015257600,11262307,75847982.0400,2,0.095900,1,-0.148600,5.969779,0.158829,-9.129326,0.499766,0
2021-06-04,sh.601800,6.4015257600,6.4301040000,6.3729475200,6.4015257600,13521990,90787192.0900,2,0.115100,1,0.000000,5.969779,0.158829,-9.129326,0.499766,0
2021-06-07,sh.601800,6.4015257600,6.4015257600,6.3634214400,6.3824736000,14605400,97825733.0000,2,0.124300,1,-0.297600,5.952011,0.158356,-9.102155,0.498278,0
2021-06-08,sh.601800,6.3919996800,6.3919996800,6.3634214400,6.3919996800,12867366,86086543.9700,2,0.109500,1,0.149300,5.960895,0.158592,-9.115740,0.499022,0
2021-06-09,sh.601800,6.3824736000,6.3824736000,6.3443692800,6.3538953600,15283651,102026952.1700,2,0.130100,1,-0.596100,5.925361,0.157647,-9.061399,0.496047,0
2021-06-10,sh.601800,6.3538953600,6.3824736000,6.3538953600,6.3538953600,12263001,81962813.6800,2,0.104400,1,0.000000,5.925361,0.157647,-9.061399,0.496047,0
2021-06-11,sh.601800,6.3729475200,6.4110518400,6.3538953600,6.3634214400,18913011,126498075.5500,2,0.161000,1,0.149900,5.934244,0.157883,-9.074985,0.496791,0
2021-06-15,sh.601800,6.3634214400,6.3729475200,6.2872128000,6.2967388800,18127984,120160953.6900,2,0.154300,1,-1.047900,5.872059,0.156229,-8.979887,0.491585,0
2021-06-16,sh.601800,6.2776867200,6.4205779200,6.2776867200,6.3824736000,22988933,153999569.7600,2,0.195700,1,1.361600,5.952011,0.158356,-9.102155,0.498278,0
2021-06-17,sh.601800,6.3634214400,6.3824736000,6.2967388800,6.3062649600,14921925,99091079.5000,2,0.127000,1,-1.194000,5.880943,0.156465,-8.993473,0.492329,0
2021-06-18,sh.601800,6.3062649600,6.3348432000,6.2776867200,6.3253171200,13104096,86627850.8300,2,0.111600,1,0.302100,5.898710,0.156938,-9.020643,0.493816,0
2021-06-21,sh.601800,6.3348432000,6.3729475200,6.3157910400,6.3729475200,11888104,79189602.9800,2,0.101200,1,0.753000,5.943128,0.158120,-9.088570,0.497534,0
2021-06-22,sh.601800,6.3729475200,6.4301040000,6.3443692800,6.3824736000,15296300,102671988.0000,2,0.130200,1,0.149500,5.952011,0.158356,-9.102155,0.498278,0
2021-06-23,sh.601800,6.3824736000,6.3824736000,6.3157910400,6.3729475200,13261454,88397539.0900,2,0.112900,1,-0.149300,5.943128,0.158120,-9.088570,0.497534,0
2021-06-24,sh.601800,6.3634214400,6.4110518400,6.3538953600,6.3729475200,14347271,96167107.8100,2,0.122100,1,0.000000,5.943128,0.158120,-9.088570,0.497534,0
2021-06-25,sh.601800,6.3925239100,6.4121028500,6.3631555000,6.3925239100,18155984,118516126.9700,2,0.154600,1,0.307200,5.800990,0.154338,-8.871205,0.485635,0
2021-06-28,sh.601800,6.4023133800,6.4121028500,6.3729449700,6.3827344400,12529190,81828792.8000,2,0.106700,1,-0.153100,5.792107,0.154102,-8.857620,0.484892,0
2021-06-29,sh.601800,6.3925239100,6.4023133800,6.3631555000,6.3827344400,11946659,77847338.6700,2,0.101700,1,0.000000,5.792107,0.154102,-8.857620,0.484892,0
2021-06-30,sh.601800,6.3925239100,6.3925239100,6.3239976200,6.3435765600,13269702,86015544.9600,2,0.113000,1,-0.613500,5.756572,0.153156,-8.803278,0.481917,0
2021-07-01,sh.601800,6.3435765600,6.4806291400,6.3239976200,6.3827344400,27130659,177722493.5700,2,0.231000,1,0.617300,5.792107,0.154102,-8.857620,0.484892,0
2021-07-02,sh.601800,6.3925239100,6.4414712600,6.3142081500,6.3337870900,19641876,127814892.2300,2,0.167200,1,-0.766900,5.747689,0.152920,-8.789693,0.481173,0
2021-07-05,sh.601800,6.3239976200,6.3435765600,6.2652608000,6.2750502700,17037603,109430025.4000,2,0.145000,1,-0.927400,5.694387,0.151502,-8.708181,0.476711,0
2021-07-06,sh.601800,6.2750502700,6.3239976200,6.2652608000,6.3142081500,11935701,76746411.1800,2,0.101600,1,0.624000,5.729921,0.152447,-8.762523,0.479686,0
2021-07-07,sh.601800,6.2946292100,6.3142081500,6.2750502700,6.2946292100,10100475,64910442.0100,2,0.086000,1,-0.310100,5.712154,0.151974,-8.735352,0.478198,0
2021-07-08,sh.601800,6.2946292100,6.3044186800,6.2358923900,6.2456818600,13949209,89264568.4400,2,0.118700,1,-0.777600,5.667736,0.150793,-8.667425,0.474480,0
2021-07-09,sh.601800,6.2261029200,6.2554713300,6.2163134500,6.2456818600,11904039,75764573.7100,2,0.101300,1,0.000000,5.667736,0.150793,-8.667425,0.474480,0
2021-07-12,sh.601800,6.2554713300,6.2848397400,6.2358923900,6.2456818600,13563181,86732527.1400,2,0.115500,1,0.000000,5.667736,0.150793,-8.667425,0.474480,0
2021-07-13,sh.601800,6.2554713300,6.3435765600,6.2358923900,6.2848397400,21319409,137140495.0900,2,0.181500,1,0.627000,5.703271,0.151738,-8.721767,0.477455,0
2021-07-14,sh.601800,6.2750502700,6.2848397400,6.1869450400,6.1967345100,26075547,165535348.2600,2,0.222000,1,-1.401900,5.623318,0.149611,-8.599499,0.470761,0
2021-07-15,sh.601800,6.1673661000,6.2261029200,6.1282082200,6.1869450400,19709687,124220931.9200,2,0.167800,1,-0.158000,5.614435,0.149375,-8.585914,0.470018,0
2021-07-16,sh.601800,6.1869450400,6.2065239800,6.1379976900,6.1379976900,16052486,101074514.9400,2,0.136600,1,-0.791100,5.570017,0.148193,-8.517987,0.466299,0
2021-07-19,sh.601800,6.1379976900,6.1477871600,6.0303135200,6.0596819300,21851232,135384412.8200,2,0.186000,1,-1.275900,5.498948,0.146302,-8.409305,0.460350,0
2021-07-20,sh.601800,6.0303135200,6.1771555700,5.9813661700,6.1282082200,29052242,180192272.4700,2,0.247300,1,1.130900,5.561133,0.147956,-8.504402,0.465555,0
2021-07-21,sh.601800,6.1086292800,6.1869450400,6.0596819300,6.0694714000,18753999,116935807.9600,2,0.159600,1,-0.958500,5.507831,0.146538,-8.422890,0.461093,0
2021-07-22,sh.601800,6.0498924600,6.1771555700,6.0401029900,6.1379976900,22668993,142478896.1700,2,0.193000,1,1.129000,5.570017,0.148193,-8.517987,0.466299,0
2021-07-23,sh.601800,6.1379976900,6.3337870900,6.1184187500,6.2358923900,40598300,259933642.0000,2,0.345600,1,1.594900,5.658853,0.150556,-8.653840,0.473736,0
2021-07-26,sh.601800,6.3239976200,6.3533660300,6.2358923900,6.2848397400,34791088,223632143.6500,2,0.296200,1,0.784900,5.703271,0.151738,-8.721767,0.477455,0
2021-07-27,sh.601800,6.2848397400,6.3044186800,6.1379976900,6.1477871600,27557735,175393878.8600,2,0.234600,1,-2.180700,5.578900,0.148429,-8.531572,0.467043,0
2021-07-28,sh.601800,6.0988398100,6.4121028500,6.0596819300,6.4121028500,54800772,352110394.2900,2,0.466500,1,4.299400,5.818757,0.154811,-8.898376,0.487123,0
2021-07-29,sh.601800,6.3925239100,6.4414712600,6.3044186800,6.3631555000,37884985,246090384.4800,2,0.322500,1,-0.763400,5.774339,0.153629,-8.830449,0.483404,0
2021-07-30,sh.601800,6.3435765600,6.5197870200,6.2358923900,6.4218923200,54535646,358224633.2200,2,0.464200,1,0.923100,5.827641,0.155047,-8.911961,0.487866,0
2021-08-02,sh.601800,6.4218923200,6.5981027800,6.3435765600,6.5393659600,61264969,406187003.6700,2,0.521500,1,1.829300,5.934244,0.157883,-9.074985,0.496791,0
2021-08-03,sh.601800,6.5197870200,6.9407342300,6.5002080800,6.7547343000,118962528,823707183.3000,2,1.012700,1,3.293400,6.129683,0.163083,-9.373861,0.513152,0
2021-08-04,sh.601800,6.7057869500,6.7743132400,6.6078922500,6.6568396000,50187385,341238727.7600,2,0.427200,1,-1.449300,6.040847,0.160719,-9.238008,0.505715,0
2021-08-05,sh.601800,6.6568396000,6.7057869500,6.4610502000,6.5687343700,50884034,340864362.0700,2,0.433200,1,-1.323500,5.960895,0.158592,-9.115740,0.499022,0
2021-08-06,sh.601800,6.5491554300,6.6274711900,6.4904186100,6.5589449000,30608247,204818679.0900,2,0.260600,1,-0.149000,5.952011,0.158356,-9.102155,0.498278,0
2021-08-09,sh.601800,6.5589449000,6.6959974800,6.5393659600,6.6372606600,38178041,258995841.4500,2,0.325000,1,1.194000,6.023080,0.160247,-9.210838,0.504228,0
2021-08-10,sh.601800,6.6176817200,6.6959974800,6.5687343700,6.5981027800,28676067,193746779.4700,2,0.244100,1,-0.590000,5.987546,0.159301,-9.156496,0.501253,0
2021-08-11,sh.601800,6.5981027800,6.7645237700,6.5687343700,6.6470501300,39166258,267354231.1200,2,0.333400,1,0.741800,6.031964,0.160483,-9.224423,0.504971,0
2021-08-12,sh.601800,6.6176817200,6.6470501300,6.5197870200,6.5589449000,31267190,209900041.3400,2,0.266200,1,-1.325500,5.952011,0.158356,-9.102155,0.498278,0
2021-08-13,sh.601800,6.5295764900,6.5785238400,6.5002080800,6.5197870200,22431280,149609144.2800,2,0.190900,1,-0.597000,5.916477,0.157411,-9.047814,0.495303,0
2021-08-16,sh.601800,6.5295764900,6.7057869500,6.5295764900,6.6862080100,39800905,270187698.1600,2,0.338800,1,2.552600,6.067498,0.161429,-9.278764,0.507946,0
2021-08-17,sh.601800,6.6959974800,6.9896815800,6.6862080100,6.7743132400,89394917,624834992.1300,2,0.761000,1,1.317700,6.147451,0.163556,-9.401032,0.514640,0
2021-08-18,sh.601800,6.7645237700,6.9701026400,6.6959974800,6.9015763500,65072737,456617000.3600,2,0.553900,1,1.878600,6.262937,0.166628,-9.577641,0.524308,0
2021-08-19,sh.601800,6.8526290000,6.8624184700,6.7351553600,6.7743132400,41559286,288118009.5700,2,0.353800,1,-1.844000,6.147451,0.163556,-9.401032,0.514640,0
2021-08-20,sh.601800,6.7449448300,6.7743132400,6.6372606600,6.7057869500,32506949,222219211.2800,2,0.276700,1,-1.011600,6.085265,0.161901,-9.305935,0.509434,0
2021-08-23,sh.601800,6.7155764200,6.7351553600,6.6764185400,6.7155764200,23913166,163933288.3700,2,0.203600,1,0.146000,6.094149,0.162138,-9.319520,0.510177,0
2021-08-24,sh.601800,6.7057869500,6.7547343000,6.5883133100,6.6372606600,36074627,244896919.5200,2,0.307100,1,-1.166200,6.023080,0.160247,-9.210838,0.504228,0
2021-08-25,sh.601800,6.6176817200,6.8526290000,6.5981027800,6.8428395300,62393704,432201088.4800,2,0.531100,1,3.097300,6.209636,0.165210,-9.496129,0.519845,0
2021-08-26,sh.601800,6.8134711200,6.9994710500,6.8036816500,6.9015763500,64688871,457677209.0200,2,0.550700,1,0.858400,6.262937,0.166628,-9.577641,0.524308,0
2021-08-27,sh.601800,6.8722079400,7.0092605200,6.8330500600,6.9701026400,55914296,395833417.8000,2,0.476000,1,0.992900,6.325123,0.168283,-9.672738,0.529514,0
2021-08-30,sh.601800,6.9896815800,7.0092605200,6.8526290000,6.9211552900,46184381,326514039.0800,2,0.393200,1,-0.702200,6.280705,0.167101,-9.604812,0.525795,0
2021-08-31,sh.601800,6.9211552900,7.1561025700,6.8624184700,7.1463131000,88586443,635806640.4300,2,0.754100,1,3.253200,5.658709,0.163501,49.996888,0.539227,0
2021-09-01,sh.601800,7.2246288600,7.8609444100,7.1854709800,7.8609444100,121841139,950946940.9800,2,1.037200,1,10.000000,6.224580,0.179852,54.996577,0.593149,0
2021-09-02,sh.601800,8.1644179800,8.6441020100,8.0665232800,8.6441020100,375363632,3210301945.1200,2,3.195300,1,9.962600,6.844713,0.197770,60.475688,0.652243,0
2021-09-03,sh.601800,8.9084177000,8.9182071700,8.4385231400,8.4776810200,324639584,2872729192.9500,2,2.763500,1,-1.925300,6.712935,0.193962,59.311377,0.639685,0
2021-09-06,sh.601800,8.4776810200,9.3293649100,8.3895757900,8.9279966400,339935920,3096359059.0800,2,2.893800,1,5.311800,7.069511,0.204265,62.461866,0.673664,0
2021-09-07,sh.601800,8.7909440600,9.5055753700,8.6636809500,9.1629439200,281219072,2603490987.4900,2,2.393900,1,2.631600,7.255551,0.209640,64.105599,0.691392,0
2021-09-08,sh.601800,8.9867334600,9.2021018000,8.8594703500,9.0454702800,201399362,1857153014.8600,2,1.714400,1,-1.282100,7.162531,0.206953,63.283733,0.682528,0
2021-09-09,sh.601800,8.9573650500,9.7698910600,8.8594703500,9.7503121200,284052800,2736613291.7100,2,2.418000,1,7.792200,7.720650,0.223079,68.214933,0.735712,0
2021-09-10,sh.601800,9.7503121200,10.1908382700,9.4468385500,9.4664174900,267711285,2672715778.8900,2,2.278900,1,-2.911600,7.495852,0.216583,66.228755,0.714291,0
2021-09-13,sh.601800,9.3391543800,9.6426279500,9.3293649100,9.5055753700,158395835,1535842573.2800,2,1.348400,1,0.413700,7.526859,0.217479,66.502710,0.717245,0
2021-09-14,sh.601800,9.4762069600,9.4859964300,8.9671545200,9.1531544500,179759687,1681244797.5000,2,1.530200,1,-3.707500,7.247799,0.209416,64.037110,0.690653,0
2021-09-15,sh.601800,9.0063124000,9.1825228600,8.7713651200,8.8790492900,150906618,1377366597.3200,2,1.284600,1,-2.994700,7.030753,0.203145,62.119422,0.669971,0
2021-09-16,sh.601800,8.9084177000,9.1042071000,8.8105230000,8.8594703500,120672471,1099277664.5600,2,1.027200,1,-0.220500,7.015249,0.202697,61.982444,0.668493,0
